result_contract_version,scenario_id,target_species,target_accession,lifespan_category,pdb_id,pdb_sha256,full_chain_mapping_table,full_chain_mapping_sha256,a1_result_table,a1_result_sha256,interface_distance_cutoff_angstrom,source_interface_count,source_interface_reference_zero_based_indices,alignment_policy_id,alignment_gap_open,alignment_gap_extend,alignment_terminal_penalty,alignment_optimal_index,alignment_optimal_count,alignment_trace_sha256,alignment_trace_length,aligned_residue_count,mapped_interface_count,dropped_interface_count,dropped_reference_zero_based_indices,mapping_status,metric_family,interface_mean_delta,noninterface_mean_delta,enrichment_ratio,effect_size_cohens_d,p_interface_greater,p_interface_less,p_two_sided,shuffle_mask_policy,shuffle_seed,shuffle_control_count,shuffle_ge_observed_count,shuffle_le_observed_count,shuffle_empirical_p_greater,shuffle_empirical_p_less,shuffle_empirical_p_two_sided,direction_vs_one,lower_tail_significant_at_0_05,is_a1_baseline_scenario,a1_baseline_reproduced,mapping_cutoff_alignment_sensitivity_run,gate8_disposition_run,gate9_promoted,biological_claim_made,result_date
1,p23804_cutoff_8.0_stricter_gap_extension_trace_0,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,stricter_gap_extension,-10,-2,false,0,8,7ccff51f36ec5caae506d96139081c680a1eefdd94f089da8e76ebe12268845d,497,483,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17450980160464633,0.33908896827899399,0.51464311118804662,-0.78297289815452131,0.99999999857765665,1.4319184890115312e-09,2.8638369780230624e-09,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_8.0_stricter_gap_extension_trace_1,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,stricter_gap_extension,-10,-2,false,1,8,8858531d192c17c9c5873d7bbe33004b841b74ec45b67da7fc4b7afcf3b71523,497,483,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17450980160464633,0.33995908166820166,0.51332590012984858,-0.78133993432840421,0.99999999858716948,1.4223433067820556e-09,2.8446866135641112e-09,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_8.0_stricter_gap_extension_trace_2,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,stricter_gap_extension,-10,-2,false,2,8,539aa7dad7f46ac7e603d460fe9afaba3e106ee888548c354735023e5758e9c0,497,483,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17450980160464633,0.33993255896835561,0.51336595157068043,-0.78018684355379353,0.99999999858716948,1.4223433067820556e-09,2.8446866135641112e-09,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_8.0_stricter_gap_extension_trace_3,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,stricter_gap_extension,-10,-2,false,3,8,88d1de9304279c39082d82c946ca4eefe1d61f47bbfc3d63b93495cf04a8bee1,497,483,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17450980160464633,0.34080267235756329,0.51205526176612304,-0.77864803317631315,0.99999999859662037,1.4128304857468303e-09,2.8256609714936606e-09,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_8.0_stricter_gap_extension_trace_4,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,stricter_gap_extension,-10,-2,false,4,8,23203809b51f4b8afc3dbd6bc68f3f91a1a4b0963b9c943104668457513d88a2,497,483,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17450980160464633,0.3393221981780723,0.51428937611993675,-0.78357955651500832,0.99999999859662037,1.4128304857468303e-09,2.8256609714936606e-09,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_8.0_stricter_gap_extension_trace_5,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,stricter_gap_extension,-10,-2,false,5,8,327e1dddf5752a37d20d43a3318789cba2c507c489c8071e3edac002d669fae8,497,483,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17450980160464633,0.34019231156727997,0.51297397287044055,-0.78195003167258292,0.99999999860600963,1.4033796311948516e-09,2.8067592623897032e-09,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_8.0_stricter_gap_extension_trace_6,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,stricter_gap_extension,-10,-2,false,6,8,12f6d0875abcdd67b1d45dc298a9c9331c3ba58cd4676538f73fd6fdc866b90f,497,483,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17450980160464633,0.34016578886743398,0.51301396941082322,-0.7807974086411914,0.99999999860600963,1.4033796311948516e-09,2.8067592623897032e-09,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_8.0_stricter_gap_extension_trace_7,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,8.0,47,24|25|26|27|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|65|66|67|68|69|70|71|72|73|74|81|85|90|91|92|93|94|95|96|97|98|99|100|102|103|106|108,stricter_gap_extension,-10,-2,false,7,8,4b7c48707550c86ea6f165c5184aeeffc6a05f0100f2c0eaa2a1d02c6ca5d1ef,497,483,47,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17450980160464633,0.34103590225664165,0.51170507401100984,-0.77926178166210602,0.99999999861533773,1.3939903508368425e-09,2.7879807016736849e-09,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_9.0_stricter_gap_extension_trace_0,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,0,8,7ccff51f36ec5caae506d96139081c680a1eefdd94f089da8e76ebe12268845d,497,483,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.1771288645212297,0.34144473697182598,0.51876290755609256,-0.78441801063504579,0.99999999976590659,2.3564411440791074e-10,4.7128822881582148e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_9.0_stricter_gap_extension_trace_1,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,1,8,8858531d192c17c9c5873d7bbe33004b841b74ec45b67da7fc4b7afcf3b71523,497,483,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.1771288645212297,0.34232904801540304,0.51742282914086746,-0.78284926338609773,0.99999999976744736,2.3409341630533974e-10,4.6818683261067947e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_9.0_stricter_gap_extension_trace_2,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,2,8,539aa7dad7f46ac7e603d460fe9afaba3e106ee888548c354735023e5758e9c0,497,483,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.1771288645212297,0.34230209254423083,0.51746357495124529,-0.78168366343999596,0.99999999976744736,2.3409341630533974e-10,4.6818683261067947e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_9.0_stricter_gap_extension_trace_3,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,3,8,88d1de9304279c39082d82c946ca4eefe1d61f47bbfc3d63b93495cf04a8bee1,497,483,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.1771288645212297,0.34318640358780789,0.51613019242444835,-0.78020873788211853,0.99999999976897813,2.3255267955014494e-10,4.6510535910028988e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_9.0_stricter_gap_extension_trace_4,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,4,8,23203809b51f4b8afc3dbd6bc68f3f91a1a4b0963b9c943104668457513d88a2,497,483,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.1771288645212297,0.34168177248697318,0.51840302522424675,-0.78505114857364655,0.99999999977049914,2.3102184179117235e-10,4.6204368358234469e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_9.0_stricter_gap_extension_trace_5,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,5,8,327e1dddf5752a37d20d43a3318789cba2c507c489c8071e3edac002d669fae8,497,483,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.1771288645212297,0.34256608353055024,0.51706480307596836,-0.78348564209388361,0.99999999977201037,2.2950084105674852e-10,4.5900168211349703e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_9.0_stricter_gap_extension_trace_6,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,6,8,12f6d0875abcdd67b1d45dc298a9c9331c3ba58cd4676538f73fd6fdc866b90f,497,483,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.1771288645212297,0.34253912805937803,0.51710549251624471,-0.78232046527233412,0.99999999977201037,2.2950084105674852e-10,4.5900168211349703e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_9.0_stricter_gap_extension_trace_7,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,9.0,54,24|25|26|27|33|36|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,7,8,4b7c48707550c86ea6f165c5184aeeffc6a05f0100f2c0eaa2a1d02c6ca5d1ef,497,483,54,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.1771288645212297,0.34342343910295509,0.51577395236592494,-0.78084853140172805,0.99999999977351195,2.2798961575243285e-10,4.5597923150486569e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_10.0_stricter_gap_extension_trace_0,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,10.0,56,24|25|26|27|33|36|37|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,0,8,7ccff51f36ec5caae506d96139081c680a1eefdd94f089da8e76ebe12268845d,497,483,56,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17729645102683986,0.34219238779287287,0.51811921407835759,-0.78813973867892906,0.99999999988900834,1.1172821065074615e-10,2.2345642130149231e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_10.0_stricter_gap_extension_trace_1,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,10.0,56,24|25|26|27|33|36|37|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,1,8,8858531d192c17c9c5873d7bbe33004b841b74ec45b67da7fc4b7afcf3b71523,497,483,56,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17729645102683986,0.343080840808551,0.51677747614526914,-0.78656496292485767,0.99999999988974009,1.10991675413012e-10,2.2198335082602401e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_10.0_stricter_gap_extension_trace_2,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,10.0,56,24|25|26|27|33|36|37|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,2,8,539aa7dad7f46ac7e603d460fe9afaba3e106ee888548c354735023e5758e9c0,497,483,56,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17729645102683986,0.3430537590822445,0.51681827215988729,-0.78539086632741606,0.99999999988974009,1.10991675413012e-10,2.2198335082602401e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
1,p23804_cutoff_10.0_stricter_gap_extension_trace_3,mouse,P23804,short_lived,1YCR,7b4e503dea1fe3a6966b9676a1b98caf511c735cde01029cd0998e2319e75493,data/input/tp53_mdm2_1ycr_q00987_full_chain_mapping.csv,2794c3adabb69ff739e24af6179d587424acab293407d44b536bf0a8111dbb5f,data/input/tp53_mdm2_mdm2_mapped_interface_enrichment_results.csv,bcf4075b428c4bf1494a3247357a8c1736c761f9c1a8bdbf2f0b789b51823ebb,10.0,56,24|25|26|27|33|36|37|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|81|84|85|90|91|92|93|94|95|96|97|98|99|100|101|102|103|106|108,stricter_gap_extension,-10,-2,false,3,8,88d1de9304279c39082d82c946ca4eefe1d61f47bbfc3d63b93495cf04a8bee1,497,483,56,0,none,complete_all_source_interface_residues_aligned,human_reference_to_ortholog_per_residue_esmc_l2_mapped_interface_vs_noninterface_enrichment,0.17729645102683986,0.34394221209792258,0.51548325500785697,-0.783910536012426,0.99999999989046717,1.1025988372873573e-10,2.2051976745747147e-10,uniform_without_replacement_same_mapped_interface_count_among_aligned_residue_pairs,42,1000,1000,0,1,0.000999000999000999,0.001998001998001998,below_one,true,false,false,true,false,false,false,2026-07-20
